CID,Drug Name,Accession,Gene Symbol
44278848,CHEMBL32079,P00533,EGFR
5329087,"4-Anilinopyrido[3,4-d]pyrimidine 26",P00533,EGFR
5329252,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 28d",P00533,EGFR
18382853,CHEMBL76751,P00533,EGFR
5328415,"Benzothieno[3,2-d]pyrimidine deriv. 67",P00533,EGFR
11613187,CHEMBL437890,P00533,EGFR
5329075,"4-Anilinopyrido[3,4-d]pyrimidine 14",P00533,EGFR
5329244,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 26p",P00533,EGFR
5328981,4-anilinoquinazoline deriv. 17,P00533,EGFR
5328196,PD153035 Analog 23,P00533,EGFR
44410949,CHEMBL208048,P00533,EGFR
5328358,PD158780 Analog 5l,P00533,EGFR
5329071,"4-Anilinopyrido[3,4-d]pyrimidine 8",P00533,EGFR
11632391,CHEMBL203645,P00533,EGFR
10522352,CHEMBL53690,P00533,EGFR
46937466,CHEMBL1243345,P00533,EGFR
5329089,"4-Anilinopyrido[3,4-d]pyrimidine 28",P00533,EGFR
5328378,PD158780 Analog 9n,P00533,EGFR
5328365,PD158780 Analog 5s,P00533,EGFR
5329091,"4-Anilinopyrido[3,4-d]pyrimidine 30",P00533,EGFR
5328326,"pyrido[4,3-d]pyrimidine deriv. 4b",P00533,EGFR
5328325,"pyrido[4,3-d]pyrimidine deriv. 3ee",P00533,EGFR
11595844,CHEMBL202411,P00533,EGFR
5329094,6-Substituted 4-Anilinoquinazoline 33,P00533,EGFR
5329069,"4-Anilinopyrido[3,4-d]pyrimidine 3",P00533,EGFR
5328320,"pyrido[4,3-d]pyrimidine deriv. 3z",P00533,EGFR
44316765,CHEMBL79215,P00533,EGFR
11604864,CHEMBL205059,P00533,EGFR
5329081,"4-Anilinopyrido[3,4-d]pyrimidine 20",P00533,EGFR
5328201,PD153035 Analog 33,P00533,EGFR
5328235,Imidazoquinazoline deriv. 11,P00533,EGFR
11568720,CHEMBL203661,P00533,EGFR
3081361,Vandetanib,P00533,EGFR
45141351,CHEMBL599047,P00533,EGFR
5328340,"4-anilinopyrimido[5,4-d]pyrimidine deriv. 5g",P00533,EGFR
5328380,PD158780 Analog 9u,P00533,EGFR
5328244,Pyrroloquinazoline deriv. 22,P00533,EGFR
45141138,CHEMBL598007,P00533,EGFR
10738988,CHEMBL53665,P00533,EGFR
5328317,"pyrido[4,3-d]pyrimidine deriv. 3w",P00533,EGFR
5328397,"Pyrimido[4,5-b]indole deriv. 49",P00533,EGFR
5328285,Pyrroloquinazoline deriv. 3b,P00533,EGFR
10789593,CHEMBL27688,P00533,EGFR
21080015,CHEMBL189779,P00533,EGFR
10854884,CHEMBL28418,P00533,EGFR
11590557,CHEMBL204085,P00533,EGFR
5328363,PD158780 Analog 5q,P00533,EGFR
5328300,"pyrido[4,3-d]pyrimidine deriv. 3f",P00533,EGFR
5328368,PD158780 Analog 5v,P00533,EGFR
44358270,CHEBI:647496,P00533,EGFR
46197128,CHEMBL1089524,P00533,EGFR
5328246,Pyrazinoquinazoline deriv. 24,P00533,EGFR
11712931,CHEMBL516979,P00533,EGFR
5329076,6-Substituted 4-Anilinoquinazoline 15,P00533,EGFR
10494722,CHEMBL297968,P00533,EGFR
10782259,CHEMBL53637,P00533,EGFR
5328314,"pyrido[4,3-d]pyrimidine deriv. 3t",P00533,EGFR
9974694,CFPQA cpd,P00533,EGFR
11799155,CHEMBL31656,P00533,EGFR
5329093,"4-Anilinopyrido[3,4-d]pyrimidine 32",P00533,EGFR
5328336,"4-anilinopyrimido[5,4-d]pyrimidine deriv. 5c",P00533,EGFR
9907221,CHEMBL202360,P00533,EGFR
10759828,CHEMBL53555,P00533,EGFR
10815675,CHEMBL31326,P00533,EGFR
5328042,nchembio866-comp32,P00533,EGFR
5328367,PD158780 Analog 5u,P00533,EGFR
589288,6-Quinazolinamine,P00533,EGFR
5328286,Pyrroloquinazoline deriv. 3c,P00533,EGFR
5328335,"4-anilinopyrimido[5,4-d]pyrimidine deriv. 5b",P00533,EGFR
11713043,CHEMBL204638,P00533,EGFR
5328321,"pyrido[4,3-d]pyrimidine deriv. 3aa",P00533,EGFR
44317138,CHEMBL431977,P00533,EGFR
5328252,"Pyrido[4,3-d]pyrimidine 5f",P00533,EGFR
5328319,"pyrido[4,3-d]pyrimidine deriv. 3y",P00533,EGFR
11238694,CHEMBL360028,P00533,EGFR
5328190,PD153035 Analog 15,P00533,EGFR
46229517,CHEMBL604042,P00533,EGFR
23646544,CHEMBL194958,P00533,EGFR
23589545,CHEMBL196925,P00533,EGFR
5328070,"7-Aminopyrido[4,3-d]pyrimidine 7u",P00533,EGFR
44297358,CHEMBL55150,P00533,EGFR
5328381,PD158780 Analog 10n,P00533,EGFR
5328984,4-anilinoquinazoline deriv. 20,P00533,EGFR
44580949,CHEMBL497184,P00533,EGFR
44571415,CHEMBL475600,P00533,EGFR
44442142,CHEMBL251291,P00533,EGFR
44416595,CHEMBL215559,P00533,EGFR
5328232,PD153035 Analog 69,P00533,EGFR
45481533,CHEBI:668343,P00533,EGFR
11365122,CHEMBL179659,P00533,EGFR
45483699,CHEMBL578255,P00533,EGFR
13492282,CHEMBL74481,P00533,EGFR
11817879,CHEMBL185637,P00533,EGFR
22390495,CHEMBL247513,P00533,EGFR
22390536,CHEMBL391521,P00533,EGFR
44352842,CHEMBL435809,P00533,EGFR
12000650,CHEMBL606466,P00533,EGFR
10116123,CHEMBL392664,P00533,EGFR
23646540,CHEMBL425738,P00533,EGFR
44440841,CHEMBL394495,P00533,EGFR
44580915,CHEMBL495733,P00533,EGFR
17573789,CHEMBL592457,P00533,EGFR
44430032,CHEMBL234577,P00533,EGFR
46842885,CHEMBL1173815,P00533,EGFR
45141352,CHEMBL606403,P00533,EGFR
5328230,PD153035 Analog 66,P00533,EGFR
22478429,CHEMBL249509,P00533,EGFR
45140350,CHEMBL598406,P00533,EGFR
11365726,CHEMBL367492,P00533,EGFR
5328260,"Pyrido[3,4-d]pyrimidine 7e",P00533,EGFR
44571437,CHEMBL480348,P00533,EGFR
22390542,CHEMBL246276,P00533,EGFR
9874613,CHEMBL445572,P00533,EGFR
44410954,CHEMBL376967,P00533,EGFR
23646535,CHEMBL196018,P00533,EGFR
46207042,CHEMBL602728,P00533,EGFR
5328971,4-anilinoquinazoline deriv. 16c,P00533,EGFR
10194801,CHEMBL394333,P00533,EGFR
10115240,CHEMBL231875,P00533,EGFR
5328056,"7-Aminopyrido[4,3-d]pyrimidine 7g",P00533,EGFR
44428891,CHEMBL398154,P00533,EGFR
5329251,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 28c",P00533,EGFR
11627264,CHEMBL205765,P00533,EGFR
49788364,CHEMBL1272167,P00533,EGFR
11227115,CHEMBL360519,P00533,EGFR
44410700,CHEMBL208358,P00533,EGFR
11733863,CHEMBL115187,P00533,EGFR
44580891,CHEMBL495979,P00533,EGFR
19077507,CHEMBL56142,P00533,EGFR
11422340,CHEMBL369088,P00533,EGFR
5329481,4-anilinoquinazoline 4a,P00533,EGFR
11706282,CID 11706282,P00533,EGFR
5328958,4-anilinoquinazoline deriv. 10e,P00533,EGFR
10692159,CHEMBL307209,P00533,EGFR
44571454,CHEMBL481324,P00533,EGFR
5328962,4-anilinoquinazoline deriv. 10i,P00533,EGFR
10850934,CHEMBL7827,P00533,EGFR
107526,Traubenzucker,P00533,EGFR
439353,galactopyranoside,P00533,EGFR
208908,Lapatinib ditosylate,P00533,EGFR
176870,Erlotinib,P00533,EGFR
123631,Gefitinib,P00533,EGFR
5287969,Flavopiridol hydrochloride,P00533,EGFR
3676,Lidocaine Monohydrochloride,P00533,EGFR
44442145,CHEMBL399928,P00533,EGFR
18383095,CHEMBL306732,P00533,EGFR
5329095,"4-Anilinopyrido[3,4-d]pyrimidine 34",P00533,EGFR
19077513,CHEMBL293064,P00533,EGFR
5329491,6-alkoxy-4-anilinoquinazoline 8d,P00533,EGFR
44560357,CHEBI:547429,P00533,EGFR
9808725,CHEMBL214419,P00533,EGFR
45140153,CHEMBL596761,P00533,EGFR
22390530,CHEMBL247309,P00533,EGFR
5328779,Tyrphostin B42,P00533,EGFR
18382784,CHEMBL80302,P00533,EGFR
44428898,CHEMBL241918,P00533,EGFR
5328985,4-anilinoquinazoline deriv. 23,P00533,EGFR
44416719,CHEMBL214631,P00533,EGFR
46229817,CHEMBL608860,P00533,EGFR
5328972,4-anilinoquinazoline deriv. 16g,P00533,EGFR
5328048,4-Anilinoquinazoline deriv. 51,P00533,EGFR
5328222,PD153035 Analog 58,P00533,EGFR
5329486,6-alkoxy-4-anilinoquinazoline 12a,P00533,EGFR
52945601,CHEMBL1240703,P00533,EGFR
5328191,PD153035 Analog 17,P00533,EGFR
18770783,CHEMBL553908,P00533,EGFR
5353391,AC1NS45E,P00533,EGFR
22022153,CHEMBL555201,P00533,EGFR
11203886,CID 11203886,P00533,EGFR
44300050,CHEMBL57892,P00533,EGFR
45262052,CHEMBL542729,P00533,EGFR
5328804,Tyrphostin AG 112,P00533,EGFR
11357877,CHEMBL188304,P00533,EGFR
11376208,CHEMBL179652,P00533,EGFR
5328248,"Pyrido[4,3-d]pyrimidine 4c",P00533,EGFR
9851149,CHEMBL215033,P00533,EGFR
9818251,CHEMBL133024,P00533,EGFR
5328061,"7-Aminopyrido[4,3-d]pyrimidine 7l",P00533,EGFR
44442178,CHEMBL398961,P00533,EGFR
5329072,"4-Anilinopyrido[3,4-d]pyrimidine 10",P00533,EGFR
5328258,"Pyrido[3,4-d]pyrimidine 7b",P00533,EGFR
5328233,Imidazoquinazoline deriv. 9,P00533,EGFR
52946868,CHEMBL1243284,P00533,EGFR
5328323,"pyrido[4,3-d]pyrimidine deriv. 3cc",P00533,EGFR
5328370,PD158780 Analog 5x,P00533,EGFR
5328372,PD158780 Analog 5z,P00533,EGFR
5328409,"Benzothieno[3,2-d]pyrimidine deriv. 61",P00533,EGFR
10520057,CHEMBL52913,P00533,EGFR
15603105,CHEMBL1243255,P00533,EGFR
5328193,PD153035 Analog 19,P00533,EGFR
5328342,"4-anilinopyrimido[5,4-d]pyrimidine deriv. 5i",P00533,EGFR
5328298,"pyrido[4,3-d]pyrimidine deriv. 3d",P00533,EGFR
5328202,PD153035 Analog 34,P00533,EGFR
5328351,PD158780 Analog 5e,P00533,EGFR
23290441,CHEMBL437879,P00533,EGFR
2776,4-anilinoquinazoline deriv. 1,P00533,EGFR
5328350,PD158780 Analog 5d,P00533,EGFR
5328373,PD158780 Analog 7b,P00533,EGFR
5328352,PD158780 Analog 5f,P00533,EGFR
6445562,Pelitinib,P00533,EGFR
45141349,CHEMBL592617,P00533,EGFR
5328221,PD153035 Analog 57,P00533,EGFR
5329070,"4-Anilinopyrido[3,4-d]pyrimidine 7",P00533,EGFR
5328050,4-Anilinoquinazoline deriv. 53,P00533,EGFR
11566580,nchembio.476-comp6,P00533,EGFR
2051,RTKI cpd,P00533,EGFR
5328241,Pyrazoloquinazoline deriv. 19,P00533,EGFR
5329086,6-Substituted 4-Anilinoquinazoline 25,P00533,EGFR
45140940,CHEMBL604508,P00533,EGFR
11518389,CID 11518389,P00533,EGFR
45141137,CHEMBL597603,P00533,EGFR
10662351,CHEMBL54088,P00533,EGFR
5328411,"Benzothieno[3,2-d]pyrimidine deriv. 63",P00533,EGFR
5328376,PD158780 Analog 9b,P00533,EGFR
5329246,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 26r",P00533,EGFR
9820644,CHEMBL443523,P00533,EGFR
5328242,Pyrazoloquinazoline deriv. 20,P00533,EGFR
5328371,PD158780 Analog 5y,P00533,EGFR
5329096,"4-Anilinopyrido[3,4-d]pyrimidine 35",P00533,EGFR
5328194,PD153035 Analog 21,P00533,EGFR
9995195,CHEMBL31815,P00533,EGFR
5328969,4-anilinoquinazoline deriv. 16a,P00533,EGFR
9908666,CHEMBL51741,P00533,EGFR
5328243,Pyrroloquinazoline deriv. 21,P00533,EGFR
11660897,CHEMBL64950,P00533,EGFR
5328280,Pyrazoloquinazoline deriv. 2b,P00533,EGFR
45141586,CHEMBL599863,P00533,EGFR
5329079,6-Substituted 4-Anilinoquinazoline 18,P00533,EGFR
45141350,CHEMBL603266,P00533,EGFR
5328364,PD158780 Analog 5r,P00533,EGFR
10528818,CHEMBL417478,P00533,EGFR
10320940,2-chloro-N-[4-[(3-iodophenyl)amino]quinazolin-6-yl]acetamide,P00533,EGFR
44440830,CHEMBL246072,P00533,EGFR
2426,K00041,P00533,EGFR
46229769,CHEMBL591039,P00533,EGFR
19077520,CHEMBL57758,P00533,EGFR
44440815,CHEMBL429827,P00533,EGFR
5328957,4-anilinoquinazoline deriv. 10d,P00533,EGFR
49798025,CHEMBL1171792,P00533,EGFR
44410414,CHEMBL205870,P00533,EGFR
5328976,AC1NS5S1,P00533,EGFR
22055240,CHEMBL248115,P00533,EGFR
9960734,CHEMBL212251,P00533,EGFR
24945115,CHEMBL604094,P00533,EGFR
5328204,PD153035 Analog 36,P00533,EGFR
44324693,CHEMBL90540,P00533,EGFR
5166,Tocris-1962,P00533,EGFR
44440833,CHEMBL428046,P00533,EGFR
11307866,CHEMBL179164,P00533,EGFR
46854891,CHEMBL1172773,P00533,EGFR
5328334,"4-anilinopyrimido[5,4-d]pyrimidine deriv. 5a",P00533,EGFR
44592167,CHEMBL511839,P00533,EGFR
5329476,6-Thiazolylquinazoline 2,P00533,EGFR
44430019,CHEMBL427671,P00533,EGFR
44580950,CHEMBL500115,P00533,EGFR
44412181,CHEMBL208144,P00533,EGFR
10006530,CHEMBL95774,P00533,EGFR
44442149,CHEMBL251700,P00533,EGFR
9938805,CHEMBL377250,P00533,EGFR
49788429,CHEMBL1271507,P00533,EGFR
52940774,CHEMBL1243316,P00533,EGFR
21080010,CHEMBL190094,P00533,EGFR
4709,4-[(3-Bromophenyl)amino]-6-propionylamidoquinazoline,P00533,EGFR
5328045,4-Anilinoquinazoline deriv. 48,P00533,EGFR
16663769,7-quinazolinamine,P00533,EGFR
5328253,"Pyrido[4,3-d]pyrimidine 5g",P00533,EGFR
9915743,Neratinib,P00533,EGFR
5328231,PD153035 Analog 68,P00533,EGFR
9952784,CHEMBL275762,P00533,EGFR
44329707,CHEBI:259924,P00533,EGFR
10362209,"N-[4-[(4,5-dichloro-2-fluoro-phenyl)amino]quinazolin-6-yl]prop-2-enamide",P00533,EGFR
2427,Imidazoquinazoline deriv. 12,P00533,EGFR
10906920,CHEMBL116853,P00533,EGFR
4705,Compound 32,P00533,EGFR
156414,Canertinib,P00533,EGFR
5328234,Imidazoquinazoline deriv. 10,P00533,EGFR
2428,Imidazoquinazoline deriv. 8,P00533,EGFR
4707,"6-(methylamino)pyrido(3,4-d)pyrimidine",P00533,EGFR
5328261,"Pyrido[3,4-d]pyrimidine 7g",P00533,EGFR
2857,K00042,P00533,EGFR
5328245,Benzoquinazoline deriv. 23,P00533,EGFR
5793,Traubenzucker,P00533,EGFR
44442729,CHEMBL248044,P00533,EGFR
5328356,PD158780 Analog 5j,P00533,EGFR
10159951,CID10159951,P00533,EGFR
5328401,"Benzothieno[3,2-d]pyrimidine deriv. 53",P00533,EGFR
44440831,CHEMBL246073,P00533,EGFR
11237508,CHEMBL424959,P00533,EGFR
44442137,CHEMBL249921,P00533,EGFR
16037278,CHEMBL513716,P00533,EGFR
44409422,CHEMBL204268,P00533,EGFR
11399331,CHEMBL175513,P00533,EGFR
44441015,CHEMBL247915,P00533,EGFR
44430037,CHEMBL392774,P00533,EGFR
44441012,CHEMBL247711,P00533,EGFR
5328840,"6,7-dialkoxyquinoline-3-carbonitrile deriv. 8",P00533,EGFR
5328399,"Benzothieno[3,2-d]pyrimidine deriv. 51",P00533,EGFR
9893671,CHEMBL213818,P00533,EGFR
44442028,CHEMBL413987,P00533,EGFR
5328989,4-anilinoquinazoline deriv. 27,P00533,EGFR
44571820,CHEMBL448929,P00533,EGFR
45483675,CHEMBL583403,P00533,EGFR
45483674,CHEMBL565467,P00533,EGFR
11720499,CHEMBL380078,P00533,EGFR
11249776,CHEMBL176199,P00533,EGFR
128872,ZINC00118581,P00533,EGFR
45141141,CHEMBL597402,P00533,EGFR
16116961,CHEMBL402011,P00533,EGFR
45485488,CHEMBL572030,P00533,EGFR
44318031,CHEBI:645822,P00533,EGFR
5328963,4-anilinoquinazoline deriv. 10j,P00533,EGFR
5329484,6-alkoxy-4-anilinoquinazoline 9a,P00533,EGFR
10638407,CHEMBL73406,P00533,EGFR
44187005,CHEMBL1276179,P00533,EGFR
44442736,CHEMBL248391,P00533,EGFR
10318022,CHEMBL192737,P00533,EGFR
11478925,CHEMBL178144,P00533,EGFR
44528870,CHEMBL475767,P00533,EGFR
5328215,PD153035 Analog 49,P00533,EGFR
5328979,4-anilinoquinazoline deriv. 16s,P00533,EGFR
44442735,CHEMBL248222,P00533,EGFR
19077514,CHEMBL57578,P00533,EGFR
10085225,CHEMBL14326,P00533,EGFR
5328841,"6,7-dialkoxyquinoline-3-carbonitrile deriv. 9",P00533,EGFR
5329230,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 26b",P00533,EGFR
11589515,CHEMBL210659,P00533,EGFR
19077506,CHEMBL294034,P00533,EGFR
44409211,CHEMBL205776,P00533,EGFR
46229770,CHEMBL591040,P00533,EGFR
5328966,4-anilinoquinazoline deriv. 10m,P00533,EGFR
46230530,CHEMBL597950,P00533,EGFR
10870494,CHEMBL133023,P00533,EGFR
46937464,CHEMBL1243283,P00533,EGFR
9816954,CHEMBL306081,P00533,EGFR
10742427,CHEMBL31369,P00533,EGFR
9873849,CHEMBL384407,P00533,EGFR
17747535,CHEMBL500591,P00533,EGFR
11296170,CHEMBL179527,P00533,EGFR
126565,Lestaurtinib,P00533,EGFR
10199254,CHEMBL186001,P00533,EGFR
10635276,CHEMBL75208,P00533,EGFR
9869773,CHEMBL337026,P00533,EGFR
735125,AC1LEF72,P00533,EGFR
11273032,CHEMBL517123,P00533,EGFR
11180271,CHEMBL179726,P00533,EGFR
5328217,PD153035 Analog 51,P00533,EGFR
9829680,CHEMBL212954,P00533,EGFR
46229766,CHEMBL592215,P00533,EGFR
45140149,CHEMBL598798,P00533,EGFR
16045442,BiomolKI_000079,P00533,EGFR
5328238,Imidazoquinazoline deriv. 15,P00533,EGFR
5328250,"Pyrido[4,3-d]pyrimidine 5c",P00533,EGFR
9948215,CHEMBL75177,P00533,EGFR
3798,PD153035 Analog 29,P00533,EGFR
5329492,6-alkoxy-4-anilinoquinazoline 8e,P00533,EGFR
9828336,CHEMBL213342,P00533,EGFR
9210,Benzopyrimidine,P00533,EGFR
44592255,CHEMBL470003,P00533,EGFR
11410608,CHEMBL359630,P00533,EGFR
5329493,6-alkoxy-4-anilinoquinazoline 8f,P00533,EGFR
44428899,CHEMBL241919,P00533,EGFR
11080556,CHEMBL424093,P00533,EGFR
10615400,CHEMBL74722,P00533,EGFR
11404920,CHEMBL541586,P00533,EGFR
44411183,CHEMBL383246,P00533,EGFR
9917474,CHEMBL212250,P00533,EGFR
16037089,CHEMBL470010,P00533,EGFR
21952043,CHEMBL214689,P00533,EGFR
5328219,PD153035 Analog 53,P00533,EGFR
46230527,CHEMBL597948,P00533,EGFR
44389468,CHEMBL179451,P00533,EGFR
24897280,CHEMBL456758,P00533,EGFR
11307602,CHEMBL368702,P00533,EGFR
44430034,CHEMBL233325,P00533,EGFR
9894581,CHEMBL215171,P00533,EGFR
44442180,CHEMBL250924,P00533,EGFR
44325074,CHEMBL91484,P00533,EGFR
44440843,CHEMBL245278,P00533,EGFR
44571452,CHEMBL473436,P00533,EGFR
10310843,CHEMBL401443,P00533,EGFR
11380375,CHEMBL186080,P00533,EGFR
24777233,CHEMBL461311,P00533,EGFR
25271517,CHEMBL461114,P00533,EGFR
11583563,CHEMBL205047,P00533,EGFR
11342405,CHEMBL179607,P00533,EGFR
49788492,CHEMBL1271618,P00533,EGFR
25271179,CHEMBL461113,P00533,EGFR
21697320,CHEMBL157128,P00533,EGFR
9980337,CHEMBL190567,P00533,EGFR
11516978,CHEMBL380386,P00533,EGFR
5328149,"6-arylpyrido[2,3-d]pyrimidine deriv. 47",P00533,EGFR
44299755,CHEMBL56027,P00533,EGFR
44416560,CHEMBL379001,P00533,EGFR
11684098,CHEMBL391387,P00533,EGFR
11071370,CHEMBL117324,P00533,EGFR
44388486,CHEMBL178958,P00533,EGFR
44442146,CHEMBL251497,P00533,EGFR
5328227,PD153035 Analog 63,P00533,EGFR
44412244,CHEMBL379047,P00533,EGFR
5328418,"Benzothieno[3,2-d]pyrimidine deriv. 70",P00533,EGFR
5328211,PD153035 Analog 45,P00533,EGFR
5328396,"Pyrimido[4,5-b]indole deriv. 48",P00533,EGFR
44580971,CHEMBL500640,P00533,EGFR
44430030,CHEMBL398388,P00533,EGFR
44442183,CHEMBL251123,P00533,EGFR
5328414,"Benzothieno[3,2-d]pyrimidine deriv. 66",P00533,EGFR
21951965,CHEMBL215814,P00533,EGFR
44411048,CHEMBL380454,P00533,EGFR
44381237,CHEMBL169390,P00533,EGFR
19077486,CHEMBL291514,P00533,EGFR
11502866,CHEMBL379093,P00533,EGFR
5329485,6-alkoxy-4-anilinoquinazoline 10a,P00533,EGFR
44410704,CHEMBL207410,P00533,EGFR
11444623,CHEMBL178312,P00533,EGFR
5327885,"2-aminopyrido[2,3-d]pyrimidin-7(8H)-one 38",P00533,EGFR
6610353,Bio2_000413,P00533,EGFR
44528930,CHEMBL481331,P00533,EGFR
5328040,4-Anilinoquinazoline deriv. 43,P00533,EGFR
11561058,CHEMBL207869,P00533,EGFR
44440826,CHEMBL246694,P00533,EGFR
10288761,CHEMBL193544,P00533,EGFR
44580917,CHEMBL497803,P00533,EGFR
18382868,CHEMBL81375,P00533,EGFR
11786660,CHEMBL178290,P00533,EGFR
10226418,CHEMBL245867,P00533,EGFR
44352826,CHEMBL337027,P00533,EGFR
5328868,"6,7-dialkoxyquinoline-3-carbonitrile deriv. 36",P00533,EGFR
5328385,"Pyrimido[5,4-b]indole deriv. 35",P00533,EGFR
44388483,CHEMBL179633,P00533,EGFR
10222656,CHEMBL136674,P00533,EGFR
16719846,CHEMBL225929,P00533,EGFR
5329239,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 26k",P00533,EGFR
10217304,CHEMBL232082,P00533,EGFR
9883384,CHEMBL7819,P00533,EGFR
44324651,CHEMBL93173,P00533,EGFR
15858664,CHEMBL263528,P00533,EGFR
44410959,CHEMBL377772,P00533,EGFR
19077516,CHEMBL299672,P00533,EGFR
5328959,4-anilinoquinazoline deriv. 10f,P00533,EGFR
5329477,6-Thiazolylquinazoline 3,P00533,EGFR
44410851,CHEMBL207246,P00533,EGFR
5328072,"7-Aminopyrido[4,3-d]pyrimidine 7w",P00533,EGFR
44331231,CHEMBL98798,P00533,EGFR
23646545,CHEMBL197689,P00533,EGFR
46184985,CHEMBL1272276,P00533,EGFR
46842884,CHEMBL1173814,P00533,EGFR
11712721,CHEMBL248322,P00533,EGFR
46233390,CHEMBL596957,P00533,EGFR
10195479,CHEMBL245869,P00533,EGFR
9830092,CHEMBL387207,P00533,EGFR
5328970,4-anilinoquinazoline deriv. 16b,P00533,EGFR
5329488,6-alkoxy-4-anilinoquinazoline 14a,P00533,EGFR
72734520,Abivertinib,P00533,EGFR
135565884,Zanubrutinib,P00533,EGFR
11511120,Dacomitinib,P00533,EGFR
11671467,Fostamatinib,P00533,EGFR
68165256,Brigatinib,P00533,EGFR
54758501,Olmutinib,P00533,EGFR
22024915,Icotinib,P00533,EGFR
71496458,Osimertinib,P00533,EGFR
46937083,S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE,P00533,EGFR
11700696,AV-412,P00533,EGFR
42642648,Varlitinib,P00533,EGFR
11502887,CHEMBL438440,P00533,EGFR
11296256,CHEMBL360780,P00533,EGFR
11342107,CHEMBL178199,P00533,EGFR
44428889,CHEMBL243628,P00533,EGFR
23646550,CHEMBL193368,P00533,EGFR
5329483,6-alkoxy-4-anilinoquinazoline 8a,P00533,EGFR
5328973,4-anilinoquinazoline deriv. 16h,P00533,EGFR
9882519,"N'-methyldiazenyl-N-(3-methylphenyl)quinazoline-4,6-diamine",P00533,EGFR
22390541,CHEMBL246898,P00533,EGFR
5329234,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 26f",P00533,EGFR
10569366,CHEMBL72393,P00533,EGFR
11496207,CHEMBL383499,P00533,EGFR
5328240,Thiazoloquinazoline deriv. 18,P00533,EGFR
46225641,CHEMBL604893,P00533,EGFR
10159833,CHEMBL391321,P00533,EGFR
45483694,CHEMBL566559,P00533,EGFR
5328306,"pyrido[4,3-d]pyrimidine deriv. 3l",P00533,EGFR
11489786,CHEMBL179577,P00533,EGFR
11203436,CHEMBL179969,P00533,EGFR
10670094,CHEMBL283201,P00533,EGFR
49788425,CHEMBL1272223,P00533,EGFR
21945968,CHEMBL193681,P00533,EGFR
46225612,CHEMBL595615,P00533,EGFR
5328408,"Benzothieno[3,2-d]pyrimidine deriv. 60",P00533,EGFR
11683816,CHEMBL210660,P00533,EGFR
44441014,CHEMBL247914,P00533,EGFR
44428895,CHEMBL243839,P00533,EGFR
10152514,CHEMBL247104,P00533,EGFR
22055262,CHEMBL247709,P00533,EGFR
46231687,CHEMBL598307,P00533,EGFR
5328410,"Benzothieno[3,2-d]pyrimidine deriv. 62",P00533,EGFR
5328276,"Pyrido[3,2-d]pyrimidine 11e",P00533,EGFR
45483685,CHEMBL578044,P00533,EGFR
44353130,CHEMBL340611,P00533,EGFR
16037184,CHEMBL470391,P00533,EGFR
44441013,CHEMBL391181,P00533,EGFR
5328282,Pyrazoloquinazoline deriv. 2d,P00533,EGFR
44410723,CHEMBL380006,P00533,EGFR
5328073,"7-Aminopyrido[4,3-d]pyrimidine 7x",P00533,EGFR
11576231,CHEMBL204570,P00533,EGFR
9871380,CHEMBL412367,P00533,EGFR
5328424,"Thiazolothieno[3,2-d]pyrimidine deriv. 76",P00533,EGFR
5328259,"Pyrido[3,4-d]pyrimidine 7d",P00533,EGFR
5328207,PD153035 Analog 39,P00533,EGFR
5328310,"pyrido[4,3-d]pyrimidine deriv. 3p",P00533,EGFR
11421443,CHEMBL180175,P00533,EGFR
5328287,Pyrroloquinazoline deriv. 3d,P00533,EGFR
25271178,CHEMBL512391,P00533,EGFR
5329232,"pyrrolo[2,3-d]pyrimidin-6-one deriv. 26d",P00533,EGFR
3232621,NCGC00010037,P00533,EGFR
11612021,CHEMBL205235,P00533,EGFR
44410648,CHEMBL205284,P00533,EGFR
11203663,CHEMBL179572,P00533,EGFR
9873631,CHEMBL384711,P00533,EGFR
44587526,CHEMBL525725,P00533,EGFR
19077498,CHEMBL57990,P00533,EGFR
5328388,"Pyrimido[5,4-b]indole deriv. 39",P00533,EGFR
5328214,PD153035 Analog 48,P00533,EGFR
5328284,Pyrazoloquinazoline deriv. 2h,P00533,EGFR
11353443,CHEMBL434720,P00533,EGFR
44571436,CHEMBL519757,P00533,EGFR
25242463,CHEMBL516487,P00533,EGFR
5328186,PD153035 Analog 7,P00533,EGFR
735124,ZINC00151212,P00533,EGFR
5328037,4-(Benzylamino)quinazoline deriv. 39,P00533,EGFR
5328960,4-anilinoquinazoline deriv. 10g,P00533,EGFR
25124150,CHEMBL507714,P00533,EGFR
19077488,CHEMBL55425,P00533,EGFR
5328032,4-(Benzylamino)quinazoline deriv. 34,P00533,EGFR
5328402,"Benzothieno[3,2-d]pyrimidine deriv. 54",P00533,EGFR
46881918,CHEMBL1077305,P00533,EGFR
46881850,CHEMBL1077269,P00533,EGFR
44580916,CHEMBL495734,P00533,EGFR
5328967,4-anilinoquinazoline deriv. 10n,P00533,EGFR
